@relation 'xxxxxxx_bank-weka.filters.unsupervised.attribute.Copy-R7-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceRok-R26-weka.filters.unsupervised.attribute.ChangeDateFormat-C26-Fyyyy-weka.filters.unsupervised.attribute.NumericToNominal-R26-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R16-weka.filters.unsupervised.attribute.Copy-R13-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_czas rozmowy-R23-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R23-precision6-weka.filters.unsupervised.attribute.Copy-R9-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_wiek-R24-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R24-precision6-weka.filters.unsupervised.attribute.Copy-R1-weka.filters.unsupervised.attribute.Copy-R2-weka.filters.unsupervised.attribute.Copy-R3-weka.filters.unsupervised.attribute.Copy-R4-weka.filters.unsupervised.attribute.Copy-R5-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_emp.var.rate-R25-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_cons.price.idx-R26-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_cons.conf.idx-R27-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_euribor3m-R28-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_nr.employed-R29-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R26-precision6-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R27-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R28-precision6-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R29-precision6-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1-20,22-29,21-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P80.0'

@attribute campaign numeric
@attribute contact {telephone,cellular}
@attribute default {no,unknown,yes}
@attribute education {basic.4y,high.school,basic.6y,basic.9y,professional.course,unknown,university.degree,illiterate}
@attribute job {housemaid,services,admin.,blue-collar,technician,retired,management,unemployed,self-employed,unknown,entrepreneur,student}
@attribute marital {married,single,divorced,unknown}
@attribute month {may,nov,apr,oct,aug,sep,jun,jul,mar,dec}
@attribute pdays numeric
@attribute poutcome {nonexistent,failure,success}
@attribute previous numeric
@attribute Rok {2008,2009,2010,2011}
@attribute 'przedzial_czas rozmowy' {0-1229.5,'\'(1229.5-2459]\'','\'(2459-3688.5]\'','\'(3688.5-inf)\''}
@attribute przedzial_wiek {0-30.5,'\'(30.5-44]\'','\'(44-57.5]\'','\'(57.5-71]\'','\'(71-84.5]\'',84.5-100}
@attribute przedzial_emp.var.rate {'\'(-inf-21959.5]\'','\'(21959.5-inf)\''}
@attribute przedzial_cons.price.idx {'\'(-inf-92.628667]\'','\'(92.628667-93.056333]\'','\'(93.056333-93.484]\'','\'(93.484-93.911667]\'','\'(93.911667-94.339333]\'','\'(94.339333-inf)\''}
@attribute przedzial_cons.conf.idx {'\'(-inf--46.816667]\'','\'(-46.816667--42.833333]\'','\'(-42.833333--38.85]\'','\'(-38.85--34.866667]\'','\'(-34.866667--30.883333]\'','\'(-30.883333-inf)\''}
@attribute przedzial_euribor3m {'\'(-inf-2.104333]\'','\'(2.104333-3.574667]\'','\'(3.574667-inf)\''}
@attribute przedzial_nr.employed {'\'(-inf-5029.725]\'','\'(5029.725-5095.85]\'','\'(5095.85-5161.975]\'','\'(5161.975-inf)\''}
@attribute y {no,yes}

@data
4,cellular,no,university.degree,management,single,jun,999,nonexistent,0,2011,0-1229.5,'\'(30.5-44]\'',?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
1,cellular,no,high.school,admin.,single,dec,999,failure,1,2009,0-1229.5,'\'(30.5-44]\'','\'(-inf-21959.5]\'','\'(92.628667-93.056333]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
3,cellular,no,high.school,admin.,single,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,admin.,single,jul,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,no,basic.4y,blue-collar,single,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,professional.course,technician,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,basic.9y,retired,married,may,999,failure,1,2010,0-1229.5,'\'(71-84.5]\'',?,'\'(93.484-93.911667]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
1,cellular,no,university.degree,admin.,single,jun,3,success,1,2010,0-1229.5,'\'(30.5-44]\'',?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
2,cellular,unknown,university.degree,technician,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,university.degree,management,married,may,2,success,1,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'',?,'\'(5095.85-5161.975]\'',yes
1,cellular,unknown,unknown,admin.,married,dec,999,nonexistent,0,2009,0-1229.5,'\'(57.5-71]\'','\'(-inf-21959.5]\'','\'(92.628667-93.056333]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
1,telephone,no,university.degree,admin.,single,oct,999,failure,2,2010,0-1229.5,0-30.5,?,'\'(94.339333-inf)\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
8,telephone,no,high.school,services,single,jun,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,basic.4y,blue-collar,married,jul,999,nonexistent,0,2011,0-1229.5,'\'(44-57.5]\'',?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
1,cellular,no,university.degree,technician,married,nov,999,failure,1,2008,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,telephone,no,high.school,services,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,no,basic.4y,services,single,may,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'',?,'\'(5161.975-inf)\'',no
2,telephone,no,high.school,housemaid,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
4,telephone,no,university.degree,admin.,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(57.5-71]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,high.school,technician,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,high.school,blue-collar,single,may,999,failure,1,2009,0-1229.5,0-30.5,?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,cellular,no,university.degree,admin.,single,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
6,cellular,no,high.school,admin.,divorced,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,basic.9y,blue-collar,divorced,apr,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,cellular,unknown,university.degree,retired,married,oct,6,success,1,2009,0-1229.5,'\'(71-84.5]\'',?,'\'(-inf-92.628667]\'','\'(-30.883333-inf)\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
3,cellular,no,university.degree,housemaid,married,aug,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,no,basic.9y,management,married,may,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
12,telephone,unknown,university.degree,admin.,divorced,jun,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,university.degree,entrepreneur,single,nov,999,failure,1,2008,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
7,telephone,no,high.school,admin.,married,jul,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(-inf-92.628667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',no
1,cellular,no,high.school,services,single,may,999,failure,1,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,cellular,no,high.school,technician,married,aug,4,success,1,2009,0-1229.5,'\'(44-57.5]\'',?,'\'(-inf-92.628667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',yes
6,cellular,no,high.school,student,single,apr,999,failure,1,2009,0-1229.5,0-30.5,?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,telephone,unknown,basic.4y,blue-collar,married,may,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
7,telephone,no,basic.4y,blue-collar,married,may,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,cellular,no,high.school,admin.,single,jul,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'',?,'\'(5161.975-inf)\'',no
5,cellular,no,basic.4y,housemaid,married,jun,999,nonexistent,0,2010,0-1229.5,'\'(71-84.5]\'',?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
1,cellular,no,university.degree,admin.,single,may,999,nonexistent,0,2010,0-1229.5,'\'(44-57.5]\'',?,'\'(93.484-93.911667]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
1,cellular,no,university.degree,admin.,single,jun,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-42.833333--38.85]\'',?,'\'(5029.725-5095.85]\'',yes
2,cellular,no,basic.6y,blue-collar,married,apr,999,failure,1,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,telephone,unknown,basic.9y,blue-collar,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,professional.course,retired,married,aug,999,failure,1,2009,0-1229.5,'\'(57.5-71]\'',?,'\'(-inf-92.628667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',yes
1,cellular,no,basic.4y,housemaid,married,aug,999,nonexistent,0,2009,0-1229.5,'\'(57.5-71]\'',?,'\'(-inf-92.628667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',yes
1,telephone,unknown,basic.9y,blue-collar,married,may,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,telephone,unknown,unknown,services,single,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,basic.9y,blue-collar,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
9,cellular,no,university.degree,admin.,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
4,cellular,no,basic.9y,management,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,university.degree,admin.,married,may,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,cellular,no,basic.4y,blue-collar,married,apr,999,failure,1,2010,'\'(1229.5-2459]\'','\'(57.5-71]\'',?,'\'(93.484-93.911667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
2,telephone,no,professional.course,blue-collar,single,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,cellular,no,high.school,services,divorced,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,high.school,admin.,divorced,jul,999,nonexistent,0,2008,0-1229.5,'\'(57.5-71]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,professional.course,retired,married,dec,999,failure,1,2009,0-1229.5,'\'(57.5-71]\'','\'(-inf-21959.5]\'','\'(92.628667-93.056333]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
4,cellular,unknown,university.degree,technician,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,high.school,unemployed,married,mar,6,success,1,2011,0-1229.5,0-30.5,?,'\'(93.056333-93.484]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
1,telephone,no,basic.9y,blue-collar,married,jun,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,cellular,unknown,basic.9y,technician,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,professional.course,technician,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,unknown,basic.9y,blue-collar,single,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,admin.,divorced,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,unknown,services,single,mar,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(92.628667-93.056333]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,cellular,no,university.degree,management,married,nov,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,high.school,technician,divorced,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'',?,'\'(5161.975-inf)\'',no
1,telephone,unknown,high.school,blue-collar,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,admin.,single,nov,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,no,basic.6y,blue-collar,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,high.school,admin.,divorced,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,telephone,no,university.degree,management,single,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'',?,'\'(5161.975-inf)\'',no
1,telephone,no,professional.course,admin.,single,jun,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,high.school,services,single,may,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
3,cellular,no,professional.course,unemployed,married,aug,999,failure,1,2009,0-1229.5,0-30.5,?,'\'(-inf-92.628667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',yes
1,cellular,no,university.degree,retired,married,apr,999,nonexistent,0,2009,0-1229.5,'\'(57.5-71]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
3,cellular,no,professional.course,technician,married,nov,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,basic.4y,blue-collar,married,nov,999,failure,1,2008,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,unknown,management,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,cellular,no,university.degree,management,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,telephone,no,basic.9y,admin.,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,high.school,services,married,jun,999,nonexistent,0,2010,0-1229.5,0-30.5,?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
2,cellular,no,university.degree,admin.,single,jul,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(-inf-92.628667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',no
2,cellular,no,high.school,services,single,mar,6,success,1,2010,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
2,cellular,no,high.school,services,single,apr,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
3,cellular,unknown,university.degree,admin.,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'',?,'\'(5161.975-inf)\'',no
1,cellular,no,high.school,retired,divorced,jun,999,failure,4,2010,0-1229.5,'\'(71-84.5]\'',?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
1,telephone,no,basic.9y,student,single,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,telephone,no,high.school,services,married,may,999,nonexistent,0,2008,0-1229.5,'\'(57.5-71]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,high.school,student,single,aug,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(-inf-92.628667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',no
2,cellular,unknown,basic.4y,blue-collar,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,no,basic.6y,blue-collar,single,may,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
4,telephone,no,basic.4y,blue-collar,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,telephone,no,basic.9y,blue-collar,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
4,cellular,unknown,university.degree,admin.,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,unknown,high.school,admin.,married,may,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,university.degree,admin.,divorced,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
8,cellular,no,basic.9y,blue-collar,divorced,may,6,failure,2,2009,0-1229.5,'\'(44-57.5]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
